States,Agegrp,Month,Deaths
Massachusetts,85+ years,1/1/2021,2587
Massachusetts,85+ years,2/1/2021,1912
Massachusetts,85+ years,3/1/2021,1749
Massachusetts,85+ years,4/1/2021,1604
Massachusetts,85+ years,5/1/2021,1618
Massachusetts,85+ years,6/1/2021,1528
Massachusetts,85+ years,7/1/2021,1579
Massachusetts,85+ years,8/1/2021,1658
Massachusetts,85+ years,9/1/2021,1640
Massachusetts,85+ years,10/1/2021,1799
Massachusetts,85+ years,11/1/2021,1898
Massachusetts,85+ years,12/1/2021,2080
Michigan,< 1 year,1/1/2018,74
Michigan,< 1 year,2/1/2018,68
Michigan,< 1 year,3/1/2018,55
Michigan,< 1 year,4/1/2018,54
Michigan,< 1 year,5/1/2018,59
Michigan,< 1 year,6/1/2018,54
Michigan,< 1 year,7/1/2018,60
Michigan,< 1 year,8/1/2018,61
Michigan,< 1 year,9/1/2018,47
Michigan,< 1 year,10/1/2018,55
Michigan,< 1 year,11/1/2018,54
Michigan,< 1 year,12/1/2018,43
Michigan,< 1 year,1/1/2019,55
Michigan,< 1 year,2/1/2019,54
Michigan,< 1 year,3/1/2019,70
Michigan,< 1 year,4/1/2019,55
Michigan,< 1 year,5/1/2019,73
Michigan,< 1 year,6/1/2019,79
Michigan,< 1 year,7/1/2019,47
Michigan,< 1 year,8/1/2019,55
Michigan,< 1 year,9/1/2019,52
Michigan,< 1 year,10/1/2019,39
Michigan,< 1 year,11/1/2019,63
Michigan,< 1 year,12/1/2019,48
Michigan,< 1 year,1/1/2020,70
Michigan,< 1 year,2/1/2020,44
Michigan,< 1 year,3/1/2020,68
Michigan,< 1 year,4/1/2020,63
Michigan,< 1 year,5/1/2020,68
Michigan,< 1 year,6/1/2020,81
Michigan,< 1 year,7/1/2020,60
Michigan,< 1 year,8/1/2020,43
Michigan,< 1 year,9/1/2020,55
Michigan,< 1 year,10/1/2020,55
Michigan,< 1 year,11/1/2020,45
Michigan,< 1 year,12/1/2020,52
Michigan,< 1 year,1/1/2021,55
Michigan,< 1 year,2/1/2021,56
Michigan,< 1 year,3/1/2021,45
Michigan,< 1 year,4/1/2021,54
Michigan,< 1 year,5/1/2021,46
Michigan,< 1 year,6/1/2021,57
Michigan,< 1 year,7/1/2021,70
Michigan,< 1 year,8/1/2021,52
Michigan,< 1 year,9/1/2021,58
Michigan,< 1 year,10/1/2021,60
Michigan,< 1 year,11/1/2021,48
Michigan,< 1 year,12/1/2021,55
Michigan,1-4 years,1/1/2018,15
Michigan,1-4 years,2/1/2018,12
Michigan,1-4 years,3/1/2018,13
Michigan,1-4 years,5/1/2018,14
Michigan,1-4 years,7/1/2018,13
Michigan,1-4 years,8/1/2018,12
Michigan,1-4 years,9/1/2018,11
Michigan,1-4 years,10/1/2018,10
Michigan,1-4 years,12/1/2018,14
Michigan,1-4 years,1/1/2019,10
Michigan,1-4 years,5/1/2019,10
Michigan,1-4 years,6/1/2019,12
Michigan,1-4 years,9/1/2019,14
Michigan,1-4 years,10/1/2019,10
Michigan,1-4 years,12/1/2019,14
Michigan,1-4 years,7/1/2020,11
Michigan,1-4 years,8/1/2020,11
Michigan,1-4 years,9/1/2020,11
Michigan,1-4 years,12/1/2020,10
Michigan,1-4 years,5/1/2021,15
Michigan,1-4 years,7/1/2021,14
Michigan,1-4 years,8/1/2021,10
Michigan,1-4 years,11/1/2021,11
Michigan,1-4 years,12/1/2021,14
Michigan,5-14 years,1/1/2018,15
Michigan,5-14 years,2/1/2018,10
Michigan,5-14 years,3/1/2018,25
Michigan,5-14 years,4/1/2018,13
Michigan,5-14 years,5/1/2018,15
Michigan,5-14 years,6/1/2018,11
Michigan,5-14 years,7/1/2018,24
Michigan,5-14 years,8/1/2018,25
Michigan,5-14 years,9/1/2018,17
Michigan,5-14 years,10/1/2018,13
Michigan,5-14 years,11/1/2018,14
Michigan,5-14 years,12/1/2018,22
Michigan,5-14 years,1/1/2019,14
Michigan,5-14 years,2/1/2019,19
Michigan,5-14 years,3/1/2019,14
Michigan,5-14 years,4/1/2019,12
Michigan,5-14 years,5/1/2019,14
Michigan,5-14 years,6/1/2019,17
Michigan,5-14 years,7/1/2019,18
Michigan,5-14 years,8/1/2019,16
Michigan,5-14 years,9/1/2019,10
Michigan,5-14 years,10/1/2019,22
Michigan,5-14 years,11/1/2019,12
Michigan,5-14 years,12/1/2019,22
Michigan,5-14 years,1/1/2020,15
Michigan,5-14 years,2/1/2020,14
Michigan,5-14 years,3/1/2020,10
Michigan,5-14 years,4/1/2020,13
Michigan,5-14 years,5/1/2020,10
Michigan,5-14 years,6/1/2020,15
Michigan,5-14 years,7/1/2020,21
Michigan,5-14 years,8/1/2020,17
Michigan,5-14 years,9/1/2020,18
Michigan,5-14 years,10/1/2020,10
Michigan,5-14 years,11/1/2020,18
Michigan,5-14 years,12/1/2020,15
Michigan,5-14 years,1/1/2021,12
Michigan,5-14 years,2/1/2021,15
Michigan,5-14 years,3/1/2021,13
Michigan,5-14 years,5/1/2021,17
Michigan,5-14 years,6/1/2021,16
Michigan,5-14 years,7/1/2021,13
Michigan,5-14 years,8/1/2021,10
Michigan,5-14 years,9/1/2021,16
Michigan,5-14 years,10/1/2021,14
Michigan,5-14 years,11/1/2021,20
Michigan,5-14 years,12/1/2021,19
Michigan,15-24 years,1/1/2018,79
Michigan,15-24 years,2/1/2018,94
Michigan,15-24 years,3/1/2018,92
Michigan,15-24 years,4/1/2018,73
Michigan,15-24 years,5/1/2018,82
Michigan,15-24 years,6/1/2018,63
Michigan,15-24 years,7/1/2018,74
Michigan,15-24 years,8/1/2018,101
Michigan,15-24 years,9/1/2018,79
Michigan,15-24 years,10/1/2018,68
Michigan,15-24 years,11/1/2018,72
Michigan,15-24 years,12/1/2018,66
Michigan,15-24 years,1/1/2019,76
Michigan,15-24 years,2/1/2019,53
Michigan,15-24 years,3/1/2019,65
Michigan,15-24 years,4/1/2019,68
Michigan,15-24 years,5/1/2019,80
Michigan,15-24 years,6/1/2019,57
Michigan,15-24 years,7/1/2019,81
Michigan,15-24 years,8/1/2019,73
Michigan,15-24 years,9/1/2019,67
Michigan,15-24 years,10/1/2019,61
Michigan,15-24 years,11/1/2019,71
Michigan,15-24 years,12/1/2019,77
Michigan,15-24 years,1/1/2020,66
Michigan,15-24 years,2/1/2020,78
Michigan,15-24 years,3/1/2020,70
Michigan,15-24 years,4/1/2020,62
Michigan,15-24 years,5/1/2020,78
Michigan,15-24 years,6/1/2020,115
Michigan,15-24 years,7/1/2020,122
Michigan,15-24 years,8/1/2020,100
Michigan,15-24 years,9/1/2020,86
Michigan,15-24 years,10/1/2020,85
Michigan,15-24 years,11/1/2020,100
Michigan,15-24 years,12/1/2020,84
Michigan,15-24 years,1/1/2021,76
Michigan,15-24 years,2/1/2021,66
Michigan,15-24 years,3/1/2021,93
Michigan,15-24 years,4/1/2021,96
Michigan,15-24 years,5/1/2021,100
Michigan,15-24 years,6/1/2021,98
Michigan,15-24 years,7/1/2021,97
Michigan,15-24 years,8/1/2021,107
Michigan,15-24 years,9/1/2021,89
Michigan,15-24 years,10/1/2021,99
Michigan,15-24 years,11/1/2021,81
Michigan,15-24 years,12/1/2021,81
Michigan,25-34 years,1/1/2018,167
Michigan,25-34 years,2/1/2018,134
Michigan,25-34 years,3/1/2018,194
Michigan,25-34 years,4/1/2018,172
Michigan,25-34 years,5/1/2018,141
Michigan,25-34 years,6/1/2018,170
Michigan,25-34 years,7/1/2018,188
Michigan,25-34 years,8/1/2018,156
Michigan,25-34 years,9/1/2018,178
Michigan,25-34 years,10/1/2018,154
Michigan,25-34 years,11/1/2018,163
Michigan,25-34 years,12/1/2018,156
Michigan,25-34 years,1/1/2019,155
Michigan,25-34 years,2/1/2019,157
Michigan,25-34 years,3/1/2019,173
Michigan,25-34 years,4/1/2019,129
Michigan,25-34 years,5/1/2019,168
Michigan,25-34 years,6/1/2019,183
Michigan,25-34 years,7/1/2019,186
Michigan,25-34 years,8/1/2019,157
Michigan,25-34 years,9/1/2019,163
Michigan,25-34 years,10/1/2019,170
Michigan,25-34 years,11/1/2019,178
Michigan,25-34 years,12/1/2019,157
Michigan,25-34 years,1/1/2020,153
Michigan,25-34 years,2/1/2020,147
Michigan,25-34 years,3/1/2020,171
Michigan,25-34 years,4/1/2020,218
Michigan,25-34 years,5/1/2020,185
Michigan,25-34 years,6/1/2020,219
Michigan,25-34 years,7/1/2020,204
Michigan,25-34 years,8/1/2020,199
Michigan,25-34 years,9/1/2020,188
Michigan,25-34 years,10/1/2020,209
Michigan,25-34 years,11/1/2020,173
Michigan,25-34 years,12/1/2020,199
Michigan,25-34 years,1/1/2021,183
Michigan,25-34 years,2/1/2021,179
Michigan,25-34 years,3/1/2021,174
Michigan,25-34 years,4/1/2021,249
Michigan,25-34 years,5/1/2021,219
Michigan,25-34 years,6/1/2021,206
Michigan,25-34 years,7/1/2021,190
Michigan,25-34 years,8/1/2021,225
Michigan,25-34 years,9/1/2021,201
Michigan,25-34 years,10/1/2021,195
Michigan,25-34 years,11/1/2021,200
Michigan,25-34 years,12/1/2021,232
Michigan,35-44 years,1/1/2018,255
Michigan,35-44 years,2/1/2018,226
Michigan,35-44 years,3/1/2018,226
Michigan,35-44 years,4/1/2018,214
Michigan,35-44 years,5/1/2018,226
Michigan,35-44 years,6/1/2018,212
Michigan,35-44 years,7/1/2018,229
Michigan,35-44 years,8/1/2018,224
Michigan,35-44 years,9/1/2018,193
Michigan,35-44 years,10/1/2018,229
Michigan,35-44 years,11/1/2018,219
Michigan,35-44 years,12/1/2018,213
Michigan,35-44 years,1/1/2019,197
Michigan,35-44 years,2/1/2019,173
Michigan,35-44 years,3/1/2019,237
Michigan,35-44 years,4/1/2019,217
Michigan,35-44 years,5/1/2019,215
Michigan,35-44 years,6/1/2019,219
Michigan,35-44 years,7/1/2019,205
Michigan,35-44 years,8/1/2019,207
Michigan,35-44 years,9/1/2019,186
Michigan,35-44 years,10/1/2019,220
Michigan,35-44 years,11/1/2019,227
Michigan,35-44 years,12/1/2019,205
Michigan,35-44 years,1/1/2020,200
Michigan,35-44 years,2/1/2020,201
Michigan,35-44 years,3/1/2020,254
Michigan,35-44 years,4/1/2020,298
Michigan,35-44 years,5/1/2020,286
Michigan,35-44 years,6/1/2020,258
Michigan,35-44 years,7/1/2020,270
Michigan,35-44 years,8/1/2020,266
Michigan,35-44 years,9/1/2020,272
Michigan,35-44 years,10/1/2020,277
Michigan,35-44 years,11/1/2020,257
Michigan,35-44 years,12/1/2020,290
Michigan,35-44 years,1/1/2021,271
Michigan,35-44 years,2/1/2021,230
Michigan,35-44 years,3/1/2021,293
Michigan,35-44 years,4/1/2021,338
Michigan,35-44 years,5/1/2021,323
Michigan,35-44 years,6/1/2021,292
Michigan,35-44 years,7/1/2021,296
Michigan,35-44 years,8/1/2021,325
Michigan,35-44 years,9/1/2021,326
Michigan,35-44 years,10/1/2021,314
Michigan,35-44 years,11/1/2021,348
Michigan,35-44 years,12/1/2021,405
Michigan,45-54 years,1/1/2018,518
Michigan,45-54 years,2/1/2018,469
Michigan,45-54 years,3/1/2018,536
Michigan,45-54 years,4/1/2018,461
Michigan,45-54 years,5/1/2018,458
Michigan,45-54 years,6/1/2018,439
Michigan,45-54 years,7/1/2018,473
Michigan,45-54 years,8/1/2018,473
Michigan,45-54 years,9/1/2018,439
Michigan,45-54 years,10/1/2018,483
Michigan,45-54 years,11/1/2018,464
Michigan,45-54 years,12/1/2018,431
Michigan,45-54 years,1/1/2019,414
Michigan,45-54 years,2/1/2019,409
Michigan,45-54 years,3/1/2019,434
Michigan,45-54 years,4/1/2019,396
Michigan,45-54 years,5/1/2019,471
Michigan,45-54 years,6/1/2019,444
Michigan,45-54 years,7/1/2019,467
Michigan,45-54 years,8/1/2019,408
Michigan,45-54 years,9/1/2019,394
Michigan,45-54 years,10/1/2019,432
Michigan,45-54 years,11/1/2019,426
Michigan,45-54 years,12/1/2019,434
Michigan,45-54 years,1/1/2020,455
Michigan,45-54 years,2/1/2020,462
Michigan,45-54 years,3/1/2020,553
Michigan,45-54 years,4/1/2020,670
Michigan,45-54 years,5/1/2020,545
Michigan,45-54 years,6/1/2020,520
Michigan,45-54 years,7/1/2020,527
Michigan,45-54 years,8/1/2020,480
Michigan,45-54 years,9/1/2020,504
Michigan,45-54 years,10/1/2020,488
Michigan,45-54 years,11/1/2020,542
Michigan,45-54 years,12/1/2020,542
Michigan,45-54 years,1/1/2021,526
Michigan,45-54 years,2/1/2021,439
Michigan,45-54 years,3/1/2021,496
Michigan,45-54 years,4/1/2021,668
Michigan,45-54 years,5/1/2021,614
Michigan,45-54 years,6/1/2021,474
Michigan,45-54 years,7/1/2021,434
Michigan,45-54 years,8/1/2021,500
Michigan,45-54 years,9/1/2021,546
Michigan,45-54 years,10/1/2021,623
Michigan,45-54 years,11/1/2021,676
Michigan,45-54 years,12/1/2021,850
Michigan,55-64 years,1/1/2018,1232
Michigan,55-64 years,2/1/2018,1089
Michigan,55-64 years,3/1/2018,1164
Michigan,55-64 years,4/1/2018,1119
Michigan,55-64 years,5/1/2018,1016
Michigan,55-64 years,6/1/2018,1050
Michigan,55-64 years,7/1/2018,1023
Michigan,55-64 years,8/1/2018,1029
Michigan,55-64 years,9/1/2018,1044
Michigan,55-64 years,10/1/2018,1115
Michigan,55-64 years,11/1/2018,1027
Michigan,55-64 years,12/1/2018,1081
Michigan,55-64 years,1/1/2019,1129
Michigan,55-64 years,2/1/2019,1038
Michigan,55-64 years,3/1/2019,1143
Michigan,55-64 years,4/1/2019,1093
Michigan,55-64 years,5/1/2019,1100
Michigan,55-64 years,6/1/2019,1038
Michigan,55-64 years,7/1/2019,1052
Michigan,55-64 years,8/1/2019,1039
Michigan,55-64 years,9/1/2019,1086
Michigan,55-64 years,10/1/2019,1121
Michigan,55-64 years,11/1/2019,1057
Michigan,55-64 years,12/1/2019,1129
Michigan,55-64 years,1/1/2020,1175
Michigan,55-64 years,2/1/2020,1103
Michigan,55-64 years,3/1/2020,1244
Michigan,55-64 years,4/1/2020,1621
Michigan,55-64 years,5/1/2020,1277
Michigan,55-64 years,6/1/2020,1129
Michigan,55-64 years,7/1/2020,1179
Michigan,55-64 years,8/1/2020,1141
Michigan,55-64 years,9/1/2020,1082
Michigan,55-64 years,10/1/2020,1239
Michigan,55-64 years,11/1/2020,1339
Michigan,55-64 years,12/1/2020,1532
Michigan,55-64 years,1/1/2021,1373
Michigan,55-64 years,2/1/2021,1179
Michigan,55-64 years,3/1/2021,1197
Michigan,55-64 years,4/1/2021,1409
Michigan,55-64 years,5/1/2021,1381
Michigan,55-64 years,6/1/2021,1099
Michigan,55-64 years,7/1/2021,1144
Michigan,55-64 years,8/1/2021,1182
Michigan,55-64 years,9/1/2021,1256
Michigan,55-64 years,10/1/2021,1405
Michigan,55-64 years,11/1/2021,1544
Michigan,55-64 years,12/1/2021,1921
Michigan,65-74 years,1/1/2018,1844
Michigan,65-74 years,2/1/2018,1628
Michigan,65-74 years,3/1/2018,1651
Michigan,65-74 years,4/1/2018,1543
Michigan,65-74 years,5/1/2018,1579
Michigan,65-74 years,6/1/2018,1460
Michigan,65-74 years,7/1/2018,1487
Michigan,65-74 years,8/1/2018,1521
Michigan,65-74 years,9/1/2018,1498
Michigan,65-74 years,10/1/2018,1610
Michigan,65-74 years,11/1/2018,1606
Michigan,65-74 years,12/1/2018,1574
Michigan,65-74 years,1/1/2019,1754
Michigan,65-74 years,2/1/2019,1533
Michigan,65-74 years,3/1/2019,1700
Michigan,65-74 years,4/1/2019,1591
Michigan,65-74 years,5/1/2019,1609
Michigan,65-74 years,6/1/2019,1552
Michigan,65-74 years,7/1/2019,1630
Michigan,65-74 years,8/1/2019,1527
Michigan,65-74 years,9/1/2019,1567
Michigan,65-74 years,10/1/2019,1660
Michigan,65-74 years,11/1/2019,1781
Michigan,65-74 years,12/1/2019,1787
Michigan,65-74 years,1/1/2020,1832
Michigan,65-74 years,2/1/2020,1705
Michigan,65-74 years,3/1/2020,1999
Michigan,65-74 years,4/1/2020,2706
Michigan,65-74 years,5/1/2020,1880
Michigan,65-74 years,6/1/2020,1728
Michigan,65-74 years,7/1/2020,1769
Michigan,65-74 years,8/1/2020,1736
Michigan,65-74 years,9/1/2020,1764
Michigan,65-74 years,10/1/2020,1931
Michigan,65-74 years,11/1/2020,2294
Michigan,65-74 years,12/1/2020,2524
Michigan,65-74 years,1/1/2021,2276
Michigan,65-74 years,2/1/2021,1852
Michigan,65-74 years,3/1/2021,1947
Michigan,65-74 years,4/1/2021,2183
Michigan,65-74 years,5/1/2021,2126
Michigan,65-74 years,6/1/2021,1774
Michigan,65-74 years,7/1/2021,1827
Michigan,65-74 years,8/1/2021,1914
Michigan,65-74 years,9/1/2021,1930
Michigan,65-74 years,10/1/2021,2190
Michigan,65-74 years,11/1/2021,2475
Michigan,65-74 years,12/1/2021,2927
Michigan,75-84 years,1/1/2018,2215
Michigan,75-84 years,2/1/2018,1954
Michigan,75-84 years,3/1/2018,2036
Michigan,75-84 years,4/1/2018,1991
Michigan,75-84 years,5/1/2018,1879
Michigan,75-84 years,6/1/2018,1832
Michigan,75-84 years,7/1/2018,1814
Michigan,75-84 years,8/1/2018,1811
Michigan,75-84 years,9/1/2018,1842
Michigan,75-84 years,10/1/2018,1955
Michigan,75-84 years,11/1/2018,2031
Michigan,75-84 years,12/1/2018,2085
Michigan,75-84 years,1/1/2019,2132
Michigan,75-84 years,2/1/2019,1881
Michigan,75-84 years,3/1/2019,2126
Michigan,75-84 years,4/1/2019,1995
Michigan,75-84 years,5/1/2019,1961
Michigan,75-84 years,6/1/2019,1843
Michigan,75-84 years,7/1/2019,1921
Michigan,75-84 years,8/1/2019,1903
Michigan,75-84 years,9/1/2019,1845
Michigan,75-84 years,10/1/2019,1981
Michigan,75-84 years,11/1/2019,1951
Michigan,75-84 years,12/1/2019,2203
Michigan,75-84 years,1/1/2020,2228
Michigan,75-84 years,2/1/2020,2036
Michigan,75-84 years,3/1/2020,2476
Michigan,75-84 years,4/1/2020,3309
Michigan,75-84 years,5/1/2020,2252
Michigan,75-84 years,6/1/2020,1910
Michigan,75-84 years,7/1/2020,1973
Michigan,75-84 years,8/1/2020,2103
Michigan,75-84 years,9/1/2020,1989
Michigan,75-84 years,10/1/2020,2353
Michigan,75-84 years,11/1/2020,2842
Michigan,75-84 years,12/1/2020,3233
Michigan,75-84 years,1/1/2021,2599
Michigan,75-84 years,2/1/2021,2140
Michigan,75-84 years,3/1/2021,2213
Michigan,75-84 years,4/1/2021,2433
Michigan,75-84 years,5/1/2021,2244
Michigan,75-84 years,6/1/2021,1946
Michigan,75-84 years,7/1/2021,1956
Michigan,75-84 years,8/1/2021,2156
Michigan,75-84 years,9/1/2021,2192
Michigan,75-84 years,10/1/2021,2426
Michigan,75-84 years,11/1/2021,2898
Michigan,75-84 years,12/1/2021,3164
Michigan,85+ years,1/1/2018,3218
Michigan,85+ years,2/1/2018,2736
Michigan,85+ years,3/1/2018,2838
Michigan,85+ years,4/1/2018,2759
Michigan,85+ years,5/1/2018,2543
Michigan,85+ years,6/1/2018,2335
Michigan,85+ years,7/1/2018,2399
Michigan,85+ years,8/1/2018,2308
Michigan,85+ years,9/1/2018,2233
Michigan,85+ years,10/1/2018,2481
Michigan,85+ years,11/1/2018,2621
Michigan,85+ years,12/1/2018,2747
Michigan,85+ years,1/1/2019,2846
Michigan,85+ years,2/1/2019,2543
Michigan,85+ years,3/1/2019,2827
Michigan,85+ years,4/1/2019,2570
Michigan,85+ years,5/1/2019,2564
Michigan,85+ years,6/1/2019,2340
Michigan,85+ years,7/1/2019,2430
Michigan,85+ years,8/1/2019,2442
Michigan,85+ years,9/1/2019,2418
Michigan,85+ years,10/1/2019,2657
Michigan,85+ years,11/1/2019,2742
Michigan,85+ years,12/1/2019,2809
Michigan,85+ years,1/1/2020,2888
Michigan,85+ years,2/1/2020,2633
Michigan,85+ years,3/1/2020,3009
Michigan,85+ years,4/1/2020,4220
Michigan,85+ years,5/1/2020,2886
Michigan,85+ years,6/1/2020,2393
Michigan,85+ years,7/1/2020,2419
Michigan,85+ years,8/1/2020,2556
Michigan,85+ years,9/1/2020,2569
Michigan,85+ years,10/1/2020,2892
Michigan,85+ years,11/1/2020,3329
Michigan,85+ years,12/1/2020,3971
Michigan,85+ years,1/1/2021,3218
Michigan,85+ years,2/1/2021,2551
Michigan,85+ years,3/1/2021,2658
Michigan,85+ years,4/1/2021,2580
Michigan,85+ years,5/1/2021,2540
Michigan,85+ years,6/1/2021,2368
Michigan,85+ years,7/1/2021,2427
Michigan,85+ years,8/1/2021,2435
Michigan,85+ years,9/1/2021,2522
Michigan,85+ years,10/1/2021,2817
Michigan,85+ years,11/1/2021,3239
Michigan,85+ years,12/1/2021,3460
Minnesota,< 1 year,1/1/2018,26
Minnesota,< 1 year,2/1/2018,23
Minnesota,< 1 year,3/1/2018,35
Minnesota,< 1 year,4/1/2018,33
Minnesota,< 1 year,5/1/2018,26
Minnesota,< 1 year,6/1/2018,23
Minnesota,< 1 year,7/1/2018,37
Minnesota,< 1 year,8/1/2018,25
Minnesota,< 1 year,9/1/2018,30
Minnesota,< 1 year,10/1/2018,32
Minnesota,< 1 year,11/1/2018,20
Minnesota,< 1 year,12/1/2018,32
Minnesota,< 1 year,1/1/2019,23
Minnesota,< 1 year,2/1/2019,19
Minnesota,< 1 year,3/1/2019,14
Minnesota,< 1 year,4/1/2019,25
Minnesota,< 1 year,5/1/2019,29
Minnesota,< 1 year,6/1/2019,30
Minnesota,< 1 year,7/1/2019,28
Minnesota,< 1 year,8/1/2019,23
Minnesota,< 1 year,9/1/2019,28
Minnesota,< 1 year,10/1/2019,34
Minnesota,< 1 year,11/1/2019,26
Minnesota,< 1 year,12/1/2019,23
Minnesota,< 1 year,1/1/2020,18
Minnesota,< 1 year,2/1/2020,16
Minnesota,< 1 year,3/1/2020,21
Minnesota,< 1 year,4/1/2020,28
Minnesota,< 1 year,5/1/2020,26
Minnesota,< 1 year,6/1/2020,27
Minnesota,< 1 year,7/1/2020,21
Minnesota,< 1 year,8/1/2020,14
Minnesota,< 1 year,9/1/2020,23
Minnesota,< 1 year,10/1/2020,30
Minnesota,< 1 year,11/1/2020,23
Minnesota,< 1 year,12/1/2020,17
Minnesota,< 1 year,1/1/2021,30
Minnesota,< 1 year,2/1/2021,22
Minnesota,< 1 year,3/1/2021,22
Minnesota,< 1 year,4/1/2021,27
Minnesota,< 1 year,5/1/2021,28
Minnesota,< 1 year,6/1/2021,21
Minnesota,< 1 year,7/1/2021,30
Minnesota,< 1 year,8/1/2021,32
Minnesota,< 1 year,9/1/2021,24
Minnesota,< 1 year,10/1/2021,20
Minnesota,< 1 year,11/1/2021,27
Minnesota,< 1 year,12/1/2021,26
Minnesota,1-4 years,12/1/2019,10
Minnesota,5-14 years,5/1/2018,10
Minnesota,5-14 years,7/1/2018,15
Minnesota,5-14 years,7/1/2019,10
Minnesota,5-14 years,8/1/2019,10
Minnesota,5-14 years,12/1/2019,12
Minnesota,5-14 years,5/1/2021,11
Minnesota,5-14 years,6/1/2021,16
Minnesota,5-14 years,7/1/2021,12
Minnesota,5-14 years,12/1/2021,12
Minnesota,15-24 years,1/1/2018,39
Minnesota,15-24 years,2/1/2018,22
Minnesota,15-24 years,3/1/2018,39
Minnesota,15-24 years,4/1/2018,31
Minnesota,15-24 years,5/1/2018,36
Minnesota,15-24 years,6/1/2018,36
Minnesota,15-24 years,7/1/2018,34
Minnesota,15-24 years,8/1/2018,30
Minnesota,15-24 years,9/1/2018,35
Minnesota,15-24 years,10/1/2018,25
Minnesota,15-24 years,11/1/2018,32
